-1.000000e+00	0.000000e+00
-9.980000e-01	nan
-9.960000e-01	nan
-9.940000e-01	nan
-9.920000e-01	nan
-9.900000e-01	nan
-9.880000e-01	nan
-9.860000e-01	nan
-9.840000e-01	nan
-9.820000e-01	nan
-9.800000e-01	nan
-9.780000e-01	nan
-9.760000e-01	nan
-9.740000e-01	nan
-9.720000e-01	nan
-9.700000e-01	nan
-9.680000e-01	nan
-9.660000e-01	nan
-9.640000e-01	nan
-9.620000e-01	nan
-9.600000e-01	nan
-9.580000e-01	nan
-9.560000e-01	nan
-9.540000e-01	nan
-9.520000e-01	nan
-9.500000e-01	nan
-9.480000e-01	nan
-9.460000e-01	nan
-9.440000e-01	nan
-9.420000e-01	nan
-9.400000e-01	nan
-9.380000e-01	nan
-9.360000e-01	nan
-9.340000e-01	nan
-9.320000e-01	nan
-9.300000e-01	nan
-9.280000e-01	nan
-9.260000e-01	nan
-9.240000e-01	nan
-9.220000e-01	nan
-9.200000e-01	nan
-9.180000e-01	nan
-9.160000e-01	nan
-9.140000e-01	nan
-9.120000e-01	nan
-9.100000e-01	nan
-9.080000e-01	nan
-9.060000e-01	nan
-9.040000e-01	nan
-9.020000e-01	nan
-9.000000e-01	nan
-8.980000e-01	nan
-8.960000e-01	nan
-8.940000e-01	nan
-8.920000e-01	nan
-8.900000e-01	nan
-8.880000e-01	nan
-8.860000e-01	nan
-8.840000e-01	nan
-8.820000e-01	nan
-8.800000e-01	nan
-8.780000e-01	nan
-8.760000e-01	nan
-8.740000e-01	nan
-8.720000e-01	nan
-8.700000e-01	nan
-8.680000e-01	nan
-8.660000e-01	nan
-8.640000e-01	nan
-8.620000e-01	nan
-8.600000e-01	nan
-8.580000e-01	nan
-8.560000e-01	nan
-8.540000e-01	nan
-8.520000e-01	nan
-8.500000e-01	nan
-8.480000e-01	nan
-8.460000e-01	nan
-8.440000e-01	nan
-8.420000e-01	nan
-8.400000e-01	nan
-8.380000e-01	nan
-8.360000e-01	nan
-8.340000e-01	nan
-8.320000e-01	nan
-8.300000e-01	nan
-8.280000e-01	nan
-8.260000e-01	nan
-8.240000e-01	nan
-8.220000e-01	nan
-8.200000e-01	nan
-8.180000e-01	nan
-8.160000e-01	nan
-8.140000e-01	nan
-8.120000e-01	nan
-8.100000e-01	nan
-8.080000e-01	nan
-8.060000e-01	nan
-8.040000e-01	nan
-8.020000e-01	nan
-8.000000e-01	nan
-7.980000e-01	nan
-7.960000e-01	nan
-7.940000e-01	nan
-7.920000e-01	nan
-7.900000e-01	nan
-7.880000e-01	nan
-7.860000e-01	nan
-7.840000e-01	nan
-7.820000e-01	nan
-7.800000e-01	nan
-7.780000e-01	nan
-7.760000e-01	nan
-7.740000e-01	nan
-7.720000e-01	nan
-7.700000e-01	nan
-7.680000e-01	nan
-7.660000e-01	nan
-7.640000e-01	nan
-7.620000e-01	nan
-7.600000e-01	nan
-7.580000e-01	nan
-7.560000e-01	nan
-7.540000e-01	nan
-7.520000e-01	nan
-7.500000e-01	nan
-7.480000e-01	nan
-7.460000e-01	nan
-7.440000e-01	nan
-7.420000e-01	nan
-7.400000e-01	nan
-7.380000e-01	nan
-7.360000e-01	nan
-7.340000e-01	nan
-7.320000e-01	nan
-7.300000e-01	nan
-7.280000e-01	nan
-7.260000e-01	nan
-7.240000e-01	nan
-7.220000e-01	nan
-7.200000e-01	nan
-7.180000e-01	nan
-7.160000e-01	nan
-7.140000e-01	nan
-7.120000e-01	nan
-7.100000e-01	nan
-7.080000e-01	nan
-7.060000e-01	nan
-7.040000e-01	nan
-7.020000e-01	nan
-7.000000e-01	nan
-6.980000e-01	nan
-6.960000e-01	nan
-6.940000e-01	nan
-6.920000e-01	nan
-6.900000e-01	nan
-6.880000e-01	nan
-6.860000e-01	nan
-6.840000e-01	nan
-6.820000e-01	nan
-6.800000e-01	nan
-6.780000e-01	nan
-6.760000e-01	nan
-6.740000e-01	nan
-6.720000e-01	nan
-6.700000e-01	nan
-6.680000e-01	nan
-6.660000e-01	nan
-6.640000e-01	nan
-6.620000e-01	nan
-6.600000e-01	nan
-6.580000e-01	nan
-6.560000e-01	nan
-6.540000e-01	nan
-6.520000e-01	nan
-6.500000e-01	nan
-6.480000e-01	nan
-6.460000e-01	nan
-6.440000e-01	nan
-6.420000e-01	nan
-6.400000e-01	nan
-6.380000e-01	nan
-6.360000e-01	nan
-6.340000e-01	nan
-6.320000e-01	nan
-6.300000e-01	nan
-6.280000e-01	nan
-6.260000e-01	nan
-6.240000e-01	nan
-6.220000e-01	nan
-6.200000e-01	nan
-6.180000e-01	nan
-6.160000e-01	nan
-6.140000e-01	nan
-6.120000e-01	nan
-6.100000e-01	nan
-6.080000e-01	nan
-6.060000e-01	nan
-6.040000e-01	nan
-6.020000e-01	nan
-6.000000e-01	nan
-5.980000e-01	nan
-5.960000e-01	nan
-5.940000e-01	nan
-5.920000e-01	nan
-5.900000e-01	nan
-5.880000e-01	nan
-5.860000e-01	nan
-5.840000e-01	nan
-5.820000e-01	nan
-5.800000e-01	nan
-5.780000e-01	nan
-5.760000e-01	nan
-5.740000e-01	nan
-5.720000e-01	nan
-5.700000e-01	nan
-5.680000e-01	nan
-5.660000e-01	nan
-5.640000e-01	nan
-5.620000e-01	nan
-5.600000e-01	nan
-5.580000e-01	nan
-5.560000e-01	nan
-5.540000e-01	nan
-5.520000e-01	nan
-5.500000e-01	nan
-5.480000e-01	nan
-5.460000e-01	nan
-5.440000e-01	nan
-5.420000e-01	nan
-5.400000e-01	nan
-5.380000e-01	nan
-5.360000e-01	nan
-5.340000e-01	nan
-5.320000e-01	nan
-5.300000e-01	nan
-5.280000e-01	nan
-5.260000e-01	nan
-5.240000e-01	nan
-5.220000e-01	nan
-5.200000e-01	nan
-5.180000e-01	nan
-5.160000e-01	nan
-5.140000e-01	nan
-5.120000e-01	nan
-5.100000e-01	nan
-5.080000e-01	nan
-5.060000e-01	nan
-5.040000e-01	nan
-5.020000e-01	nan
-5.000000e-01	nan
-4.980000e-01	nan
-4.960000e-01	nan
-4.940000e-01	nan
-4.920000e-01	nan
-4.900000e-01	nan
-4.880000e-01	nan
-4.860000e-01	nan
-4.840000e-01	nan
-4.820000e-01	nan
-4.800000e-01	nan
-4.780000e-01	nan
-4.760000e-01	nan
-4.740000e-01	nan
-4.720000e-01	nan
-4.700000e-01	nan
-4.680000e-01	nan
-4.660000e-01	nan
-4.640000e-01	nan
-4.620000e-01	nan
-4.600000e-01	nan
-4.580000e-01	nan
-4.560000e-01	nan
-4.540000e-01	nan
-4.520000e-01	nan
-4.500000e-01	nan
-4.480000e-01	nan
-4.460000e-01	nan
-4.440000e-01	nan
-4.420000e-01	nan
-4.400000e-01	nan
-4.380000e-01	nan
-4.360000e-01	nan
-4.340000e-01	nan
-4.320000e-01	nan
-4.300000e-01	nan
-4.280000e-01	nan
-4.260000e-01	nan
-4.240000e-01	nan
-4.220000e-01	nan
-4.200000e-01	nan
-4.180000e-01	nan
-4.160000e-01	nan
-4.140000e-01	nan
-4.120000e-01	nan
-4.100000e-01	nan
-4.080000e-01	nan
-4.060000e-01	nan
-4.040000e-01	nan
-4.020000e-01	nan
-4.000000e-01	nan
-3.980000e-01	nan
-3.960000e-01	nan
-3.940000e-01	nan
-3.920000e-01	nan
-3.900000e-01	nan
-3.880000e-01	nan
-3.860000e-01	nan
-3.840000e-01	nan
-3.820000e-01	nan
-3.800000e-01	nan
-3.780000e-01	nan
-3.760000e-01	nan
-3.740000e-01	nan
-3.720000e-01	nan
-3.700000e-01	nan
-3.680000e-01	nan
-3.660000e-01	nan
-3.640000e-01	nan
-3.620000e-01	nan
-3.600000e-01	nan
-3.580000e-01	nan
-3.560000e-01	nan
-3.540000e-01	nan
-3.520000e-01	nan
-3.500000e-01	nan
-3.480000e-01	nan
-3.460000e-01	nan
-3.440000e-01	nan
-3.420000e-01	nan
-3.400000e-01	nan
-3.380000e-01	nan
-3.360000e-01	nan
-3.340000e-01	nan
-3.320000e-01	nan
-3.300000e-01	nan
-3.280000e-01	nan
-3.260000e-01	nan
-3.240000e-01	nan
-3.220000e-01	nan
-3.200000e-01	nan
-3.180000e-01	nan
-3.160000e-01	nan
-3.140000e-01	nan
-3.120000e-01	nan
-3.100000e-01	nan
-3.080000e-01	nan
-3.060000e-01	nan
-3.040000e-01	nan
-3.020000e-01	nan
-3.000000e-01	nan
-2.980000e-01	nan
-2.960000e-01	nan
-2.940000e-01	nan
-2.920000e-01	nan
-2.900000e-01	nan
-2.880000e-01	nan
-2.860000e-01	nan
-2.840000e-01	nan
-2.820000e-01	nan
-2.800000e-01	nan
-2.780000e-01	nan
-2.760000e-01	nan
-2.740000e-01	nan
-2.720000e-01	nan
-2.700000e-01	nan
-2.680000e-01	nan
-2.660000e-01	nan
-2.640000e-01	nan
-2.620000e-01	nan
-2.600000e-01	nan
-2.580000e-01	nan
-2.560000e-01	nan
-2.540000e-01	nan
-2.520000e-01	nan
-2.500000e-01	nan
-2.480000e-01	nan
-2.460000e-01	nan
-2.440000e-01	nan
-2.420000e-01	nan
-2.400000e-01	nan
-2.380000e-01	nan
-2.360000e-01	nan
-2.340000e-01	nan
-2.320000e-01	nan
-2.300000e-01	nan
-2.280000e-01	nan
-2.260000e-01	nan
-2.240000e-01	nan
-2.220000e-01	nan
-2.200000e-01	nan
-2.180000e-01	nan
-2.160000e-01	nan
-2.140000e-01	nan
-2.120000e-01	nan
-2.100000e-01	nan
-2.080000e-01	nan
-2.060000e-01	nan
-2.040000e-01	nan
-2.020000e-01	nan
-2.000000e-01	nan
-1.980000e-01	nan
-1.960000e-01	nan
-1.940000e-01	nan
-1.920000e-01	nan
-1.900000e-01	nan
-1.880000e-01	nan
-1.860000e-01	nan
-1.840000e-01	nan
-1.820000e-01	nan
-1.800000e-01	nan
-1.780000e-01	nan
-1.760000e-01	nan
-1.740000e-01	nan
-1.720000e-01	nan
-1.700000e-01	nan
-1.680000e-01	nan
-1.660000e-01	nan
-1.640000e-01	nan
-1.620000e-01	nan
-1.600000e-01	nan
-1.580000e-01	nan
-1.560000e-01	nan
-1.540000e-01	nan
-1.520000e-01	nan
-1.500000e-01	nan
-1.480000e-01	nan
-1.460000e-01	nan
-1.440000e-01	nan
-1.420000e-01	nan
-1.400000e-01	nan
-1.380000e-01	nan
-1.360000e-01	nan
-1.340000e-01	nan
-1.320000e-01	nan
-1.300000e-01	nan
-1.280000e-01	nan
-1.260000e-01	nan
-1.240000e-01	nan
-1.220000e-01	nan
-1.200000e-01	nan
-1.180000e-01	nan
-1.160000e-01	nan
-1.140000e-01	nan
-1.120000e-01	nan
-1.100000e-01	nan
-1.080000e-01	nan
-1.060000e-01	nan
-1.040000e-01	nan
-1.020000e-01	nan
-1.000000e-01	nan
-9.800000e-02	nan
-9.600000e-02	nan
-9.400000e-02	nan
-9.200000e-02	nan
-9.000000e-02	nan
-8.800000e-02	nan
-8.600000e-02	nan
-8.400000e-02	nan
-8.200000e-02	nan
-8.000000e-02	nan
-7.800000e-02	nan
-7.600000e-02	nan
-7.400000e-02	nan
-7.200000e-02	nan
-7.000000e-02	nan
-6.800000e-02	nan
-6.600000e-02	nan
-6.400000e-02	nan
-6.200000e-02	nan
-6.000000e-02	nan
-5.800000e-02	nan
-5.600000e-02	nan
-5.400000e-02	nan
-5.200000e-02	nan
-5.000000e-02	nan
-4.800000e-02	nan
-4.600000e-02	nan
-4.400000e-02	nan
-4.200000e-02	nan
-4.000000e-02	nan
-3.800000e-02	nan
-3.600000e-02	nan
-3.400000e-02	nan
-3.200000e-02	nan
-3.000000e-02	nan
-2.800000e-02	nan
-2.600000e-02	nan
-2.400000e-02	nan
-2.200000e-02	nan
-2.000000e-02	nan
-1.800000e-02	nan
-1.600000e-02	nan
-1.400000e-02	nan
-1.200000e-02	nan
-1.000000e-02	nan
-8.000000e-03	nan
-6.000000e-03	nan
-4.000000e-03	nan
-2.000000e-03	nan
0.000000e+00	nan
2.000000e-03	nan
4.000000e-03	nan
6.000000e-03	nan
8.000000e-03	nan
1.000000e-02	nan
1.200000e-02	nan
1.400000e-02	nan
1.600000e-02	nan
1.800000e-02	nan
2.000000e-02	nan
2.200000e-02	nan
2.400000e-02	nan
2.600000e-02	nan
2.800000e-02	nan
3.000000e-02	nan
3.200000e-02	nan
3.400000e-02	nan
3.600000e-02	nan
3.800000e-02	nan
4.000000e-02	nan
4.200000e-02	nan
4.400000e-02	nan
4.600000e-02	nan
4.800000e-02	nan
5.000000e-02	nan
5.200000e-02	nan
5.400000e-02	nan
5.600000e-02	nan
5.800000e-02	nan
6.000000e-02	nan
6.200000e-02	nan
6.400000e-02	nan
6.600000e-02	nan
6.800000e-02	nan
7.000000e-02	nan
7.200000e-02	nan
7.400000e-02	nan
7.600000e-02	nan
7.800000e-02	nan
8.000000e-02	nan
8.200000e-02	nan
8.400000e-02	nan
8.600000e-02	nan
8.800000e-02	nan
9.000000e-02	nan
9.200000e-02	nan
9.400000e-02	nan
9.600000e-02	nan
9.800000e-02	nan
1.000000e-01	nan
1.020000e-01	nan
1.040000e-01	nan
1.060000e-01	nan
1.080000e-01	nan
1.100000e-01	nan
1.120000e-01	nan
1.140000e-01	nan
1.160000e-01	nan
1.180000e-01	nan
1.200000e-01	nan
1.220000e-01	nan
1.240000e-01	nan
1.260000e-01	nan
1.280000e-01	nan
1.300000e-01	nan
1.320000e-01	nan
1.340000e-01	nan
1.360000e-01	nan
1.380000e-01	nan
1.400000e-01	nan
1.420000e-01	nan
1.440000e-01	nan
1.460000e-01	nan
1.480000e-01	nan
1.500000e-01	nan
1.520000e-01	nan
1.540000e-01	nan
1.560000e-01	nan
1.580000e-01	nan
1.600000e-01	nan
1.620000e-01	nan
1.640000e-01	nan
1.660000e-01	nan
1.680000e-01	nan
1.700000e-01	nan
1.720000e-01	nan
1.740000e-01	nan
1.760000e-01	nan
1.780000e-01	nan
